sku_id,product_id,product_code,price,product_name,description,category,brand,rating
1728,P01728,GR-01728,237.89,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.6
1729,P01729,EL-01729,127956.09,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.5
1730,P01730,GR-01730,289.71,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.6
1731,P01731,GR-01731,233.16,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.3
1732,P01732,GR-01732,218.64,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.5
1733,P01733,EL-01733,146357.53,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.3
1734,P01734,GR-01734,718.97,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.4
1735,P01735,GR-01735,229.37,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.6
1736,P01736,PE-01736,166.21,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.5
1737,P01737,FA-01737,2741.01,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.0
1738,P01738,EL-01738,137244.39,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.4
1739,P01739,FA-01739,2294.86,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.8
1740,P01740,EL-01740,20682.22,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.0
1741,P01741,PE-01741,283.44,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.4
1742,P01742,PE-01742,521.97,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.6
1743,P01743,PE-01743,178.08,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.0
1744,P01744,PE-01744,760.79,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.8
1745,P01745,PE-01745,128.69,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.7
1746,P01746,EL-01746,243301.57,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.4
1747,P01747,EL-01747,4202.18,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.8
1748,P01748,PE-01748,687.76,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.9
1749,P01749,PE-01749,2124.59,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.5
1750,P01750,FA-01750,982.28,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.5
1751,P01751,GR-01751,784.69,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.2
1752,P01752,GR-01752,393.67,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.3
1753,P01753,PE-01753,564.69,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.3
1754,P01754,FA-01754,2088.93,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.4
1755,P01755,PE-01755,173.81,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.6
1756,P01756,GR-01756,64.93,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.2
1757,P01757,EL-01757,20315.9,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,3.7
1758,P01758,EL-01758,223209.26,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.0
1759,P01759,PE-01759,549.8,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.6
1760,P01760,PE-01760,692.69,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.6
1761,P01761,FA-01761,2382.66,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.8
1762,P01762,PE-01762,678.92,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.7
1763,P01763,PE-01763,2049.9,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.6
1764,P01764,FA-01764,2334.88,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.2
1765,P01765,PE-01765,562.23,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.0
1766,P01766,EL-01766,15736.03,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.7
1767,P01767,EL-01767,18343.88,Samsung Galaxy Buds 3 Pro,Crystal clear 24bit/96kHz studio quality sound.,Electronics,Samsung,4.5
1768,P01768,FA-01768,2966.9,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.4
1769,P01769,PE-01769,490.03,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.8
1770,P01770,EL-01770,3670.96,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,3.6
1771,P01771,FA-01771,1912.38,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.7
1772,P01772,GR-01772,74.16,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.7
1773,P01773,PE-01773,162.71,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.9
1774,P01774,GR-01774,322.58,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.6
1775,P01775,EL-01775,230291.6,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.4
1776,P01776,GR-01776,278.39,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.7
1777,P01777,PE-01777,2318.28,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,3.8
1778,P01778,FA-01778,1142.32,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.5
1779,P01779,GR-01779,263.78,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.6
1780,P01780,PE-01780,110.3,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.8
1781,P01781,GR-01781,62.63,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.6
1782,P01782,FA-01782,2113.7,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.6
1783,P01783,FA-01783,2103.27,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.0
1784,P01784,FA-01784,2411.82,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.7
1785,P01785,GR-01785,83.47,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.3
1786,P01786,GR-01786,667.69,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.0
1787,P01787,PE-01787,101.19,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,3.7
1788,P01788,PE-01788,185.21,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.0
1789,P01789,FA-01789,4146.08,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.2
1790,P01790,EL-01790,239799.57,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.2
1791,P01791,PE-01791,162.97,Colgate Antibacterial Toothpaste,Provides 12-Hour Protection for your teeth and gums.,Personal Care,Colgate,4.4
1792,P01792,EL-01792,134606.0,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.6
1793,P01793,EL-01793,120545.36,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.1
1794,P01794,GR-01794,66.5,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,4.4
1795,P01795,GR-01795,306.13,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.2
1796,P01796,PE-01796,2222.26,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.5
1797,P01797,EL-01797,16154.72,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,4.0
1798,P01798,EL-01798,1657.63,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.0
1799,P01799,PE-01799,677.8,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.7
1800,P01800,GR-01800,331.57,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,3.9
1801,P01801,FA-01801,2916.21,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.1
1802,P01802,EL-01802,119736.45,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,4.6
1803,P01803,FA-01803,2337.29,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.9
1804,P01804,PE-01804,524.91,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.7
1805,P01805,FA-01805,1681.13,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.5
1806,P01806,FA-01806,1800.49,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.8
1807,P01807,EL-01807,142364.84,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.7
1808,P01808,FA-01808,1363.28,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.2
1809,P01809,FA-01809,2382.45,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.7
1810,P01810,GR-01810,329.57,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.5
1811,P01811,PE-01811,2496.46,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.4
1812,P01812,PE-01812,375.49,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.6
1813,P01813,EL-01813,3904.35,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.4
1814,P01814,FA-01814,1787.65,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.6
1815,P01815,FA-01815,2596.1,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.9
1816,P01816,PE-01816,633.62,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,3.7
1817,P01817,PE-01817,538.79,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.4
1818,P01818,FA-01818,3718.69,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.2
1819,P01819,PE-01819,338.05,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.6
1820,P01820,PE-01820,687.46,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.4
1821,P01821,GR-01821,744.4,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,3.6
1822,P01822,EL-01822,1245.94,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.4
1823,P01823,GR-01823,358.34,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.8
1824,P01824,GR-01824,231.44,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.7
1825,P01825,PE-01825,481.45,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.0
1826,P01826,EL-01826,1008.04,HP Ink Cartridge,"Black, High-yield for Smart Tank printers.",Electronics,HP,4.5
1827,P01827,GR-01827,83.66,"Shan Biryani Masala, 50 gm",Authentic Spice Mix with no artificial food colour.,Groceries,Shan,3.8
1828,P01828,GR-01828,386.55,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.7
1829,P01829,GR-01829,214.56,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.5
1830,P01830,FA-01830,1501.44,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,4.2
1831,P01831,PE-01831,411.36,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.4
1832,P01832,EL-01832,110425.1,Samsung Galaxy S25 Ultra,"Snapdragon 8 Elite processor, custom-tuned for Galaxy.",Electronics,Samsung,3.8
1833,P01833,FA-01833,2167.85,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,3.7
1834,P01834,GR-01834,257.43,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.6
1835,P01835,FA-01835,2017.12,Adidas Men's Geometric T-Shirt,Regular Fit and made from Organic Cotton.,Fashion,Adidas,4.3
1836,P01836,PE-01836,549.46,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.6
1837,P01837,GR-01837,327.31,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.0
1838,P01838,PE-01838,780.67,"Pampers Baby Diapers, Pack of 2",Wetness indicator which turns from Yellow to Blue.,Personal Care,Pampers,4.4
1839,P01839,GR-01839,315.13,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.1
1840,P01840,PE-01840,558.11,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.9
1841,P01841,EL-01841,214214.34,Dell XPS 15 Laptop,"15.6"" OLED UHD+ screen with high resolution and HDR support.",Electronics,Dell,4.4
1842,P01842,PE-01842,520.25,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.5
1843,P01843,EL-01843,127309.83,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,4.1
1844,P01844,PE-01844,378.6,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,3.9
1845,P01845,GR-01845,645.01,"Daawat Basmati Rice, 5 Kg","The world's longest rice grain, perfect for biryani.",Groceries,Daawat,4.1
1846,P01846,EL-01846,130041.1,"Apple iPhone 15 Pro (Black Titanium, 256 GB)","A17 Pro Chip, 6 Core Processor",Electronics,Apple,3.7
1847,P01847,FA-01847,1515.13,Manyavar Pajama Set,Regal color with pure Chanderi fabric for a rich look.,Fashion,Manyavar,3.9
1848,P01848,GR-01848,357.49,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.4
1849,P01849,FA-01849,2345.98,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.2
1850,P01850,FA-01850,2123.18,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,3.6
1851,P01851,FA-01851,1250.84,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,4.0
1852,P01852,PE-01852,603.95,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,3.7
1853,P01853,PE-01853,425.22,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,3.5
1854,P01854,FA-01854,2318.43,Peter England Men's Kurta,"Linen Blend, perfect for casual occasions.",Fashion,Peter England,3.7
1855,P01855,EL-01855,21490.71,HP Smart Tank Printer,Integrated ink tanks and automated ink detection.,Electronics,HP,3.8
1856,P01856,PE-01856,371.7,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.3
1857,P01857,GR-01857,278.0,"Barilla Penne Pasta, 454 gm","Classic penne shape, contains Wheat.",Groceries,Barilla,4.2
1858,P01858,EL-01858,3287.79,Dell EcoLoop Urban Backpack,"Made from 100% recycled plastic, 420D fabric.",Electronics,Dell,4.6
1859,P01859,PE-01859,1668.35,Oral-B Cross Action Electric Toothbrush,"IPX7 water resistant, can be safely used in the shower.",Personal Care,Oral-B,4.4
1860,P01860,FA-01860,3189.45,Levi's Men's 505 Straight Fit Jeans,Straight Fit with a classic Vintage Wash.,Fashion,Levi's,4.3
1861,P01861,PE-01861,429.07,"Pantene Silky Smooth Conditioner, 500ml",Treats severely damaged hair that needs deep conditioning.,Personal Care,Pantene,4.2
1862,P01862,GR-01862,343.67,"Barilla Pasta Sauce, 400 gm - Arrabbiata",Made from high-quality Italian tomatoes and chillies.,Groceries,Barilla,4.4
1863,P01863,PE-01863,381.56,"Himalaya Gentle Baby Wipes, Pack of 2",With Indian Lotus to keep baby's skin soft and supple.,Personal Care,Himalaya,4.2
1864,P01864,PE-01864,582.2,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.2
1865,P01865,EL-01865,3713.6,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.5
1866,P01866,EL-01866,3485.42,Apple USB-C Power Adapter,"20W, Fast Charging, Lightweight Design",Electronics,Apple,4.0
1867,P01867,PE-01867,689.4,"Head & Shoulders Anti Dandruff Shampoo, 750ml",Effectively removes dandruff and prevents it from coming back.,Personal Care,Head & Shoulders,4.3
